mrna_id,Pfs1,Pfs10,Pfs11,Pfs12,Pfs13,Pfs14,Pfs15,Pfs16,Pfs2,Pfs3,Pfs4,Pfs5,Pfs6,Pfs7,Pfs8,Pfs9
6724e2ab-4922-4d46-9007-53b1531488bd,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
675f0c7f-1d57-4e82-8565-5fd4e3d2fa7e,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0
6806b476-3651-4705-83a4-43b252d9a9c1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
688b56fa-cdeb-4618-a779-72ebd050c058,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1
6952a2d3-554e-4438-920f-37de0ea2d079,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1
6a0349c3-1ca5-4440-a877-8fcdefd21a24,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0
6a2c5f9f-4861-4b4b-a23d-4dbfb825c917,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1
6be051e1-1a1b-45c9-ad65-47d4ee09e660,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1
6be19f6c-6c11-4d09-afa4-105b8d57ae7b,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1
6c34cd61-4c62-44a9-a496-0a574810c111,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6c565b1b-3a01-47dd-8585-1cf250759bfa,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0
6c967cf0-1478-488b-9885-82cf754a7b90,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1
6ccd9c7c-9ca8-44c1-a58d-f44ef9fdcd6f,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0
6cdc88ad-aa3b-49cb-afbd-36e0d88bfed7,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0
6ce1ee80-5536-4c85-a0f8-ee84ac117f04,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
6d254285-1cd1-4fd4-bce8-7d4b6eb3d390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d611c37-e268-4ba7-b44b-cba9bb70da3e,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1
6daef4ac-dac9-46e6-b854-0df7245ed861,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
6e13d5df-b021-488f-9789-43d989563deb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e271b9a-ca3a-498a-93e9-536447163c83,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1
6e969d24-01f3-4d74-a63b-b8e0384412a0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0
6eeef464-ccb9-4764-83ab-e72cad6cab0d,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0
6f5daa5e-2046-4a1c-94ff-1e67b083c576,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0
70054df3-12d3-45e1-bd4c-ff88291b3e0c,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1
703f9916-9f0c-4b77-9ce1-1dca25b3b695,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
708b1019-69bf-4618-a8f2-912ca447279a,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
70b23f7a-4759-4c36-91a5-2920cf951b6d,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1
711b8218-f56b-4e2f-9d38-1e8b15d3bba0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
713fb2b0-af5e-422e-83ed-43dbcea18dcc,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0
71afa87d-c092-4d4f-b14f-1c44d54bfc31,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1
7229f4be-40b6-40f3-9b8a-82c5b4427ce7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
724e7c09-f644-46df-8d08-86670a9f2be8,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0
7268146e-c1fe-40a7-bc05-888eb8f10f3c,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0
730b4928-57b6-4910-8d71-22c37a0728ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73ad6bd7-ab12-49b3-9305-40d03925252e,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0
73fb6b87-248d-4a4d-8366-afa245ce41df,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
74313d76-5117-41cf-b81c-737b22e96c29,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7497de43-5426-4bd3-bf8b-99eaa08679f4,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0
74c271f2-3fb0-4568-bcf4-fdaf02a45491,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0
74f0d11c-3d89-4feb-8d8e-ce3bc9248be7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
75a30b2d-d454-41a9-ad9f-4ac0497e40f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75e8217b-792e-48bc-91e4-c296b62b60f4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
76a3f4cb-3d04-4329-8b52-96205ff04688,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1
773508e7-f381-4378-9191-c9edb5576113,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1
78be35fd-24d9-4b2c-96c5-6237b614b3d2,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0
7a3ad5b9-94e9-4806-8d8d-dc0c0cb67756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a55e750-bef7-4995-8e02-071d3aee7902,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
7aa1933b-2f85-4057-a20e-8513f4b61817,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0
7ac54cd4-6667-4625-ac9f-ae86213ac2f5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7aee8ad6-e206-4159-b605-fe4dfd7b34f3,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0
7b377607-1d6b-4fe2-8c57-489b7038c8f9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7bf1fc91-9e36-4d68-8f24-a2660cf4f542,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0
7c0ff178-beed-4bf5-9555-9d15fff83674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7cd0ae70-fc0a-4aef-8a5c-38e4fd4d4ee7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7cf76e6e-9cfd-4bf4-b166-05f6f84ea451,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
7d206228-3b20-451a-bfce-f0e88e0f5858,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7db5333f-f198-4797-a1c0-8324c89e2a96,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
7e339f14-e1f2-49f3-a0bb-9c5c2205a119,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0
7f2cb344-48d5-46a7-9a57-07d47841e832,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7fd65d69-278d-4b52-b6fd-66c718532791,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1
7fdc5859-2bab-4611-8db5-236691f276cf,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0
8029514b-0c0b-45a6-a585-477e3710fa83,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0
8045c640-1c6f-417e-a386-a2d920f946c1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
8077d7fc-2e67-4b78-984a-ace9415e47a5,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
813f9d27-0212-46c4-aedd-f80f83706a8a,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0
816cbde8-d50b-4717-9ec1-1c5e953c57d5,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1
81d7f2f0-d88b-41cb-ab34-95086e1f91f9,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0
82026ba5-7cbf-4b87-9942-d1f0eb53727e,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
823852c7-d489-4384-b4fd-8d7f5e7fa77f,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0
82b57861-7a06-4325-904a-5ee02f58e1f7,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
840deaa5-207c-42dd-b4c5-a28bde53bd38,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0
84fb7ca9-a1c1-44b7-8511-447331e7d221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
855f5a4f-e11d-4b59-ba01-10089c99b2d7,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0
85a23440-3293-4551-8681-aa3974230926,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1
85e3e774-6f2a-4e14-823c-0e7ae76980a8,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1
862a7303-7036-4e1f-95df-b82a8c06baee,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0
86a833d5-80fe-4ad9-becc-b4c54354c675,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
8723ce6a-cb11-41fd-b75e-642a5cb4cec2,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1
87671d52-8736-42f0-af42-977cd1fb4d85,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0
87883076-326a-4730-965d-8b1457218692,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0
87913190-f685-458b-8ae0-33a19ffbbaec,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1
87f0da1a-12d6-4ff8-b245-f9905293cab9,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0
885141bc-a21e-466a-b9a8-9db2591b57b0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0
886ea152-2bdc-4ddb-8252-6fa39f7b2328,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0
88af350b-bec7-4cc3-ad6f-a6c8d0e40de8,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0
88d47264-c5e0-441d-849c-2b45027b4772,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1
88f8495a-35f2-4990-a516-038dce4d7053,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1
89151e17-791d-49be-92bd-9e042161e8d6,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0
8923ed3a-fb7b-4477-9b55-f3e2c542964e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89bae3f4-990e-4799-9175-4d5c42f8e2ce,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
89cb9c6a-1436-4dab-acf6-c9f2fdc1382e,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
8a1a8a33-238c-41e0-97a6-f59ab8de15d4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8a5904a7-2326-4b36-8db8-cbe6de7251fd,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0
8aa8c489-9c67-4d30-bc96-b2bc3f1bda0a,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
8aaf8996-3d99-4999-9d81-7f11f2f348b4,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0
8b168523-8541-4601-9fc7-0f7c5ef0c5a1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1
8bb66680-86b5-42f4-8684-6d27b226a6f5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
8d87bb86-8b47-4c78-add1-07711802153d,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
8dc5d1d7-1a8f-4aeb-a24d-f68f9ec4c166,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1
8dd5d139-c476-4310-85b8-f89f664634d9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
8de52f6d-d3bb-484d-b559-6f4c01ccf1a4,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
8e1f6649-cf9a-4c57-8d2a-33eec4ef521c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8e397169-09dd-4436-9654-eb0cca6ad8ba,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
8eae58b6-9954-4c54-90d2-7ca84867fb6d,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
8f3cf966-6808-47b5-b405-4dd6eab03fb9,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0
8f6d7ff1-e41d-41a3-9baf-2c05265eabc5,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1
8ff6e071-2d89-41c5-b165-3c6c0761ca77,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0
9074c61c-f2ef-4da8-81b8-bd30f821dd9e,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0
90f14d86-4d9e-4553-923a-ddc62f6c7fa3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91c69c09-e359-4954-8daa-3f8e4f23ebe6,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
9216a6f9-6b90-4e18-8195-eea5731176e6,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0
92cec644-8ad8-42f0-8ab6-ea836bd27090,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1
92ee7d5e-f379-4a89-a3aa-cb0013c062f9,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0
932ab3a7-ed6a-4636-aa0a-d3f2f096b388,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
93564bce-2335-4e5a-b460-ecb94b9421f5,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0
93619864-7b4b-4f14-84df-67b5175d3545,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
93dc0124-747a-4c61-b302-d6378408ab4a,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1
93e7318c-422b-4420-81be-362a90c048e9,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0
9441f90b-fece-4684-9fcd-c957e2070860,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0
9513f774-aada-484c-a1a3-73ce79f01160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
96899abf-3195-4584-a405-c4dc03060055,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
96b9448e-8af7-43b3-b7d3-dd78b4688659,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0
96de9550-51d5-4f07-a978-fd1385a6ce0a,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
981b1d8f-51dc-42aa-855e-8a6da195f323,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
99332e0e-01c3-4ceb-b2b6-55d146976f9b,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
99d5c49f-5536-4e1e-803b-b86efb6e6302,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0
9a252c01-541b-4bab-b264-38611597735c,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
9b053502-3c71-4ec7-b09f-7a4d86e6ebbf,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1
9b2420f4-c335-4689-91e1-d9ae1af33072,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
9b62ae85-16e7-4648-9394-d6f3337a192b,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1
9b6347ca-87fa-4df6-9bf9-505c4d866c0f,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
9cade58c-4477-4a83-bfc1-2f54f0f4f870,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0
9d091d52-dfb1-4b78-b331-c4b66b7ddfeb,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
9d53af2d-7568-4294-b417-d6a8c8851c06,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
9ddb8120-fcf7-46fd-a551-d179edf113c0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
9e416fcd-f970-42d3-97c4-b79b71142921,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
9e52d414-35e7-4d5e-a036-8aca4e267f9c,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
9f29a887-bb0c-4248-9307-742610d78e70,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0
9fcd3196-fecd-4619-83c9-abd081c3322a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a03a369f-6944-4b12-9d6a-03809ca3dd9a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0744d17-e09a-4799-b5a4-4a4d31ad91c1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0
a0c723da-bfe6-4283-938c-d6159f489056,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0
a10737a0-6517-410e-a330-e81afa734c53,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1
a11e6d51-a48b-4127-8d74-84b28a16a31c,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0
a19c5594-f30d-42a0-9fe7-62a7ce05aeb6,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
a25e21b3-9359-48c4-94b4-0141bb85a5a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a296afa6-e50d-4649-bba6-ff63ed4b7857,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1
a30a4ec3-91fd-4e20-987f-7dabfda9a4a6,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
a34126de-0ad9-4df6-b738-768c3c297f28,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
a3ccaac2-d662-4051-b376-74687d117764,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
a3e73eab-394e-4739-b931-1c2fcc9d5b30,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
a44d2f18-de1b-43b8-8392-134c3cb29ca0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
a4c98f9b-804d-4cd7-83c9-022b9129fe22,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
a4cb1820-856f-4567-8dfa-f53046b2c3db,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
a4fc28cd-91f2-40fc-abf0-92c7cb9e7f39,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
a5b2eed6-9aca-44e5-b972-f79e795359e7,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0
a5f5cccd-ca76-4b43-99c6-a3ff236ff0ee,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
a668caaf-b149-4445-86e0-b619355381dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a672f1cc-eb99-40f2-a732-7a5ba3043d10,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0
a6dfdb10-1fe0-48b8-af7b-fb00c27217cd,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
a7e18661-41d0-4fe8-b9bc-1fba28f92727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a845315a-3525-4ace-9d00-0cbd4575110d,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
a8a6fdea-bbf4-4dcd-bf98-ab1c83db0aa7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
aa707fdf-31ff-49a1-9afe-69342317e231,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0
aab9dd3f-1ec4-4966-9890-a0f6374bd761,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1
ab493c6d-4e08-4dbe-8004-67582db8a625,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0
ab637ad9-ff30-4980-9e81-b05e5617d73e,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1
ab76331b-7802-4fc8-a11d-902de7a3e3a7,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0
ac5cb459-976d-450b-bada-960e22b5967c,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0
ac7f8633-33f5-4bf5-b944-45c8f161fcef,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1
acdb50ea-6d05-469c-99cc-772d6c6463ed,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
ad6ca297-b1e2-44c6-9122-3ed332386abc,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0
aedd4f53-d73a-45a8-878f-1cf0cc86b7a0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0
b020d8fb-7fc5-4528-8cdf-c924851218bb,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
b04b687a-653e-409e-b21f-50d9eb5e9458,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0
b0535327-86d5-45f5-b3f8-89728fcfce2f,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0
b055b358-a49e-450b-bd65-6f5e0161c652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b078221b-4e5e-4a79-a48a-dda8e8adc94b,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
b20ab06f-7e6a-464e-8721-a8f7a3687628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2820bbd-a862-4231-b4f7-5ff2947fdc0c,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
b28af880-e671-40e3-b878-127abb7482e9,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0
b3008295-1696-4401-b5bd-db85dfac0978,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1
b33d26a7-30c5-467e-84c3-402cb2b45dd8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
b3c36c72-dc1d-48b0-8008-69c4c7106def,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
b54a41c1-ae0f-4455-8f0b-3080a6c9666d,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
b624c992-75dd-4d7b-9997-010034c5747b,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
b7c0fdd9-56d8-467a-9fe5-9602d9d72525,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1
b84c16ad-5a51-42b9-b813-ca18534113ea,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0
b85d81a9-080f-4c8e-8b94-e083fce88dcc,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b951ff25-cb93-42f0-b0c5-97e360aaa3d7,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
b9669d33-f646-45dd-9b67-cd2d1e39de42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b98d244a-f067-49ea-9a46-c43603cac842,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
b99ed489-73c9-4de1-bb07-a2940cfb383b,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
b9a0bd24-66fe-4464-b948-f36532ebb2ed,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0
b9e0855e-75fb-41d8-934b-04345122f19e,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1
b9f47bda-3ac4-4c33-8565-9c8adf9e08bc,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1
ba391d47-a724-4830-b1cb-3925e32c00dc,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0
ba6648e4-075d-4a3e-a9ed-b5c9447d45f6,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
baa7969c-86ae-4757-9b36-c545ed27c54b,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
bae83a57-18e1-4d2f-83d4-82ed5453af83,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0
bc1b7f0a-4fd7-426c-bf9e-4aa09235a9ce,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
bc579356-1d6b-4b5e-b2e3-0c8bfc42c7a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcea630e-af21-458b-bff8-b37110c05839,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0
bd4541be-3c5d-4528-a8df-bd4a9ed11fff,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1
bde168b1-3082-478e-af03-e12b5677ac5a,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
be692d57-21ce-448d-907b-6a0ebaaade6f,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
be7896d9-fb35-4564-a9d4-1244ace0f569,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1
bf951ba4-5b74-46e9-8324-fcdcb3387601,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1
c120cae8-08d1-49ea-b22d-b69376cd0772,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0
c155c9ec-82bf-4b37-b022-1c51de2c6bb9,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1
c17f4ec6-2ed1-4737-b663-5611d5ca702a,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0
c1e8030d-6859-4629-8416-33ce89b01e31,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0
c2251e58-7bf2-4959-b81e-51671880fc22,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0
c2843de4-07d6-45b7-8bac-8bb759efcb94,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0
c2bcc13f-a8f7-49fc-b940-186afc21df72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c3f540d3-7d4f-4e17-a281-75bc281e1c86,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0
c3fb67da-4e88-4dc9-a72d-89a5830c2403,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
c48d82a1-1277-49a7-931e-e2e40d8932f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c4b0d9b8-1e02-4c9f-8340-b443fe326d56,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
c51244b5-9ae7-4016-b97d-a23f85497a87,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1
c58be0f7-96e6-4329-b5ef-4928b4197a42,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1
c58de5de-8b0b-440d-ab83-0366c74838ec,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0
c5e650e7-83fd-4c51-a7b5-b326d907e7c2,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1
c5ec3282-addf-4973-bbdb-ecef5ec8232b,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0
c6941d93-5028-45c2-846c-ba90bfc27197,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0
c6ff082d-90da-48e1-80b5-a977d2e3a448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c7202ea2-d0c4-4218-b772-cc71810d8311,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1
c735ebed-1ab9-47cf-a5bf-18c718d3b308,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1
c7be1bb5-7752-434d-b421-42b48da42bb0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
c7e32dbc-33e0-4289-bc38-58c06a2fdfaa,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0
c8f4e7f4-5e9f-49ba-8569-8a7ea7c96172,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0
c94a8f9a-615e-4c07-8983-d9e39bb42aa0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0
c9c24eaa-b28a-42a1-9e13-e5a55d90cdc6,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0
c9e262d0-b23f-4a13-a5fe-4ff5ca7207dd,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1
